Wind Farm 1	 AEP = 529.7095916748046
3300,3950
50,1500
Wind Farm 7	 AEP = 529.7095916748046
450,50
3900,2550
3900,450
2800,250
2000,2650
3400,750
900,50
50,50
800,450
2350,3850
2550,600
50,3000
50,3950
3900,2050
3200,50
50,2050
3950,2950
2800,3850
1400,3950
2400,2150
950,3950
3900,3950
3950,850
2000,3450
2350,3250
1900,3950
2100,1400
50,850
3950,3400
1350,3050
3250,3100
50,2500
1400,50
3300,3950
3000,1200
2950,2050
100,450
1450,2150
3950,1550
400,1850
50,1500
1700,400
800,1650
3450,2650
50,3500
2200,50
1600,1400
3950,50
800,2600
450,3950
Wind Farm 8	 AEP = 529.7095916748046
2350,3250
450,3950
2400,2150
1450,2150
800,2600
3900,2050
50,850
2100,1400
3950,2950
450,50
2200,50
400,1850
1600,1400
3900,3950
1400,3950
50,1500
3450,2650
3950,1550
3950,3400
800,450
2350,3850
950,3950
3400,750
2000,3450
3900,2550
50,3950
800,1650
50,3000
2550,600
3200,50
50,2050
1350,3050
1700,400
100,450
2800,3850
3950,850
50,2500
50,3500
3950,50
900,50
50,50
3900,450
3000,1200
2000,2650
2800,250
1900,3950
3250,3100
1400,50
3300,3950
2950,2050
Wind Farm 9	 AEP = 529.7095916748046
2800,250
950,3950
3000,1200
800,1650
3900,2550
3950,50
900,50
2200,50
2350,3250
2550,600
50,1500
450,50
3400,750
3900,3950
3300,3950
450,3950
50,850
2000,3450
3900,2050
1400,50
3950,850
50,3000
1400,3950
2950,2050
1900,3950
1450,2150
800,450
3950,3400
3950,1550
400,1850
100,450
3450,2650
1700,400
1600,1400
3250,3100
2350,3850
3200,50
3900,450
2100,1400
2000,2650
2400,2150
50,3500
50,50
1350,3050
3950,2950
50,2050
50,2500
50,3950
2800,3850
800,2600
Wind Farm 10	 AEP = 529.7095916748046
1900,3950
50,3000
2000,3450
1400,50
3900,450
50,50
3450,2650
50,2500
3950,1550
3000,1200
3250,3100
2350,3850
450,3950
1700,400
2350,3250
2400,2150
1450,2150
100,450
3300,3950
50,3950
2550,600
800,2600
2800,250
1400,3950
3950,50
2200,50
3900,2050
1600,1400
1350,3050
3400,750
50,1500
900,50
3950,2950
50,3500
800,1650
400,1850
800,450
3950,3400
2950,2050
450,50
3950,850
2000,2650
50,2050
3200,50
2100,1400
3900,3950
3900,2550
950,3950
2800,3850
50,850
Wind Farm 11	 AEP = 529.7095916748046
2000,3450
1600,1400
50,50
1700,400
3250,3100
450,50
50,1500
400,1850
3000,1200
1350,3050
2950,2050
50,3950
3900,3950
2100,1400
50,2050
2350,3850
3950,50
2800,250
2200,50
3200,50
800,1650
100,450
3900,2550
50,850
3400,750
2350,3250
1450,2150
800,450
3950,3400
3950,1550
50,3000
3450,2650
3950,850
1400,50
3900,450
2000,2650
2400,2150
50,3500
3950,2950
900,50
50,2500
1400,3950
2800,3850
2550,600
3900,2050
950,3950
800,2600
1900,3950
3300,3950
450,3950
Wind Farm 12	 AEP = 529.7095916748046
2800,3850
3900,3950
1450,2150
3900,2050
800,450
1350,3050
1700,400
450,50
3000,1200
3400,750
50,3950
1900,3950
2350,3250
100,450
2950,2050
1400,50
3950,50
3950,2950
50,3500
450,3950
3950,1550
3900,2550
2550,600
1400,3950
3900,450
3450,2650
800,1650
50,1500
3950,850
2000,2650
2800,250
3250,3100
2400,2150
1600,1400
50,50
400,1850
2200,50
50,2500
50,3000
900,50
950,3950
50,2050
2000,3450
3950,3400
2100,1400
3200,50
800,2600
2350,3850
3300,3950
50,850
Wind Farm 13	 AEP = 529.7095916748046
3300,3950
50,3000
2100,1400
2550,600
900,50
3250,3100
800,450
50,3950
1700,400
3000,1200
50,2500
3900,3950
3950,50
50,2050
450,3950
1350,3050
3400,750
450,50
100,450
50,50
2200,50
2800,3850
1900,3950
3950,3400
2350,3850
800,1650
3450,2650
3900,2550
3200,50
1600,1400
400,1850
2400,2150
800,2600
3950,2950
3950,850
50,3500
1450,2150
3950,1550
950,3950
3900,450
2000,2650
2800,250
2350,3250
2000,3450
1400,50
1400,3950
3900,2050
2950,2050
50,850
50,1500
Wind Farm 14	 AEP = 529.7095916748046
900,50
400,1850
450,50
50,3950
2950,2050
50,50
50,1500
50,2500
3950,850
3900,450
3950,50
3400,750
3950,1550
2350,3250
2000,2650
3200,50
50,3500
1900,3950
800,2600
450,3950
2800,3850
2000,3450
2550,600
2100,1400
3250,3100
3450,2650
800,1650
100,450
1350,3050
3300,3950
2350,3850
1600,1400
2800,250
1400,50
3950,3400
1400,3950
50,3000
800,450
50,850
2200,50
3900,2550
3000,1200
3900,3950
1450,2150
1700,400
3950,2950
50,2050
3900,2050
950,3950
2400,2150
Wind Farm 15	 AEP = 529.7095916748046
3900,2050
1400,50
450,3950
2100,1400
2000,3450
1600,1400
800,1650
50,3500
400,1850
800,2600
1900,3950
450,50
50,3000
3000,1200
100,450
50,3950
3250,3100
2800,3850
2550,600
2800,250
2000,2650
2400,2150
50,850
800,450
3300,3950
3900,450
2950,2050
3950,3400
3200,50
2350,3850
50,50
3450,2650
1700,400
2200,50
1450,2150
3900,3950
2350,3250
3950,1550
3900,2550
50,2050
1350,3050
3950,2950
3950,850
50,2500
3950,50
900,50
950,3950
3400,750
1400,3950
50,1500
Wind Farm 16	 AEP = 529.7095916748046
3900,3950
50,1500
3950,50
3300,3950
50,3000
50,3500
3250,3100
2800,3850
2550,600
2350,3850
3900,2050
2000,2650
50,3950
950,3950
2950,2050
3900,450
3950,1550
2200,50
3900,2550
400,1850
800,1650
2800,250
3200,50
50,850
1900,3950
800,450
3400,750
2000,3450
50,2050
3450,2650
2100,1400
2350,3250
50,2500
3000,1200
50,50
100,450
1600,1400
1350,3050
1700,400
2400,2150
800,2600
3950,2950
3950,850
450,50
450,3950
3950,3400
1450,2150
900,50
1400,50
1400,3950
Wind Farm 17	 AEP = 529.7095916748046
50,3500
1400,50
3900,3950
3950,3400
2950,2050
400,1850
900,50
2800,3850
1700,400
50,3000
1400,3950
3950,1550
950,3950
2200,50
3200,50
50,2050
50,50
3950,50
3950,2950
2550,600
50,2500
3950,850
50,1500
2400,2150
3900,450
450,3950
1450,2150
3450,2650
3900,2050
800,1650
1350,3050
450,50
2000,2650
2800,250
3250,3100
800,450
3900,2550
1600,1400
3400,750
50,3950
100,450
3000,1200
2000,3450
1900,3950
2350,3250
2100,1400
800,2600
2350,3850
3300,3950
50,850
Wind Farm 18	 AEP = 529.7095916748046
3950,1550
1350,3050
3900,2050
2000,3450
1450,2150
2100,1400
2200,50
50,2050
3950,850
100,450
450,50
2000,2650
1600,1400
400,1850
2400,2150
50,3950
3300,3950
50,50
3400,750
2550,600
50,1500
1400,50
1700,400
3000,1200
3950,50
1900,3950
800,450
50,850
900,50
450,3950
2950,2050
1400,3950
50,3000
3950,2950
3250,3100
800,1650
2800,3850
3900,2550
2350,3250
3450,2650
3200,50
800,2600
50,2500
50,3500
3950,3400
950,3950
3900,450
2800,250
3900,3950
2350,3850
Wind Farm 19	 AEP = 529.7095916748046
800,2600
2200,50
1700,400
800,1650
2350,3250
100,450
50,2500
900,50
2100,1400
2000,2650
950,3950
3300,3950
50,3500
3450,2650
1600,1400
3950,50
2950,2050
2350,3850
3900,2550
50,2050
3900,450
800,450
50,3000
50,850
400,1850
3900,2050
1400,50
450,3950
2000,3450
1900,3950
450,50
3000,1200
50,3950
3250,3100
2800,3850
2550,600
2800,250
2400,2150
3950,3400
3200,50
50,50
1450,2150
3900,3950
3950,1550
1350,3050
3950,2950
3950,850
3400,750
1400,3950
50,1500
Wind Farm 20	 AEP = 529.7095916748046
1450,2150
3900,2550
950,3950
2200,50
50,50
3450,2650
50,3500
3900,450
900,50
3950,50
1700,400
3950,1550
800,1650
400,1850
50,850
1400,3950
3400,750
2400,2150
800,2600
3950,2950
2000,2650
50,2050
1600,1400
3250,3100
2800,250
2000,3450
2950,2050
2800,3850
800,450
50,2500
3900,2050
2100,1400
3950,3400
450,3950
3200,50
100,450
3900,3950
1350,3050
3000,1200
1900,3950
2350,3250
50,3000
1400,50
50,3950
2550,600
450,50
2350,3850
3950,850
3300,3950
50,1500
Wind Farm 21	 AEP = 529.7095916748046
3900,450
3900,2050
3950,1550
450,3950
2100,1400
50,3500
2800,250
2400,2150
3400,750
2000,2650
2550,600
2350,3250
1600,1400
50,3950
100,450
2800,3850
3900,2550
3300,3950
50,3000
50,1500
900,50
3950,50
3950,3400
800,2600
800,450
1900,3950
50,850
2200,50
2950,2050
1400,3950
400,1850
3950,2950
2000,3450
450,50
3250,3100
800,1650
1350,3050
3450,2650
3200,50
50,2050
1700,400
3950,850
50,2500
1450,2150
50,50
950,3950
3000,1200
3900,3950
1400,50
2350,3850
Wind Farm 22	 AEP = 529.7095916748046
3900,2550
3950,850
3900,2050
2100,1400
400,1850
3950,2950
50,1500
2400,2150
1600,1400
800,450
3300,3950
2950,2050
50,3950
950,3950
2000,2650
50,850
1900,3950
3400,750
2800,250
50,3000
50,2050
3900,450
50,2500
1700,400
3950,1550
50,3500
2350,3250
2200,50
50,50
1350,3050
2000,3450
3950,3400
3250,3100
3900,3950
900,50
1400,50
100,450
1400,3950
3950,50
3200,50
2800,3850
2550,600
450,50
1450,2150
800,2600
2350,3850
800,1650
3000,1200
3450,2650
450,3950
Wind Farm 23	 AEP = 529.7095916748046
2200,50
50,2500
3450,2650
50,850
800,2600
2550,600
950,3950
2950,2050
3900,3950
50,3950
1600,1400
2000,2650
1400,50
3300,3950
450,3950
900,50
2000,3450
3900,2050
3400,750
800,450
2100,1400
3950,3400
2350,3250
50,3000
1900,3950
1450,2150
800,1650
50,1500
2800,3850
3950,850
1350,3050
450,50
3950,2950
2800,250
3250,3100
2400,2150
3900,2550
3950,50
50,50
400,1850
100,450
3950,1550
3000,1200
50,2050
3900,450
1400,3950
50,3500
1700,400
3200,50
2350,3850
Wind Farm 24	 AEP = 529.7095916748046
2000,3450
1700,400
50,3000
400,1850
2200,50
2350,3250
3950,2950
2950,2050
3250,3100
950,3950
450,3950
2400,2150
2100,1400
50,2500
50,850
3300,3950
2800,250
800,450
3950,850
3950,50
1400,50
3900,3950
100,450
1900,3950
3950,1550
3000,1200
800,1650
3900,2550
900,50
2550,600
50,1500
450,50
3400,750
3900,2050
1400,3950
1450,2150
3950,3400
3450,2650
1600,1400
2350,3850
3200,50
3900,450
2000,2650
50,3500
50,50
1350,3050
50,2050
50,3950
2800,3850
800,2600
Wind Farm 25	 AEP = 529.7095916748046
3950,50
3950,3400
2000,3450
2550,600
50,1500
800,1650
3200,50
50,2050
3900,450
2400,2150
100,450
50,2500
3950,1550
2800,3850
2350,3250
1900,3950
950,3950
1350,3050
800,450
50,50
3900,2550
3950,2950
2800,250
50,3500
3000,1200
3400,750
3900,2050
2200,50
2950,2050
2350,3850
3450,2650
2100,1400
400,1850
50,850
50,3950
50,3000
1600,1400
1700,400
800,2600
3950,850
450,50
450,3950
1450,2150
900,50
2000,2650
3250,3100
3900,3950
1400,50
1400,3950
3300,3950
Wind Farm 26	 AEP = 529.7095916748046
3900,3950
1400,3950
950,3950
3250,3100
50,3950
2350,3250
2550,600
50,2050
800,1650
100,450
800,450
1350,3050
3300,3950
2400,2150
2200,50
1450,2150
50,50
2950,2050
2000,2650
1400,50
3950,50
2000,3450
3950,850
3000,1200
3950,3400
1900,3950
50,850
900,50
450,3950
3900,2050
400,1850
50,3000
3950,2950
450,50
2800,3850
1600,1400
3900,2550
3450,2650
3200,50
1700,400
2100,1400
800,2600
50,2500
50,3500
3950,1550
3400,750
3900,450
2800,250
2350,3850
50,1500
Wind Farm 27	 AEP = 529.7095916748046
800,450
3900,3950
1900,3950
50,3500
50,2500
2800,3850
2000,3450
2000,2650
50,3000
3300,3950
50,1500
1400,3950
3950,3400
3900,2550
1450,2150
400,1850
2350,3850
3950,1550
50,3950
2350,3250
450,50
3950,850
2200,50
1400,50
2950,2050
2100,1400
50,850
1350,3050
900,50
3250,3100
3900,450
2550,600
3200,50
2400,2150
3000,1200
100,450
3900,2050
50,50
2800,250
950,3950
3950,2950
1700,400
800,1650
50,2050
3450,2650
1600,1400
3400,750
3950,50
800,2600
450,3950
Wind Farm 28	 AEP = 529.7095916748046
2100,1400
2000,3450
2200,50
3900,2550
2800,250
1700,400
1900,3950
400,1850
50,2050
3950,850
2350,3850
3000,1200
3300,3950
100,450
3250,3100
1600,1400
800,450
2400,2150
2000,2650
1400,50
800,1650
450,50
1350,3050
50,3500
2350,3250
3900,2050
450,3950
800,2600
50,3000
50,3950
2800,3850
2550,600
50,850
3900,450
2950,2050
3950,3400
3200,50
50,50
3450,2650
1450,2150
3900,3950
3950,1550
3950,2950
50,2500
3950,50
900,50
950,3950
3400,750
1400,3950
50,1500
Wind Farm 29	 AEP = 529.7095916748046
50,3950
950,3950
2400,2150
2100,1400
3900,450
3000,1200
2200,50
3950,50
1450,2150
1350,3050
2550,600
2950,2050
3900,3950
2800,250
3950,850
3300,3950
100,450
50,3500
1400,3950
450,50
1700,400
3950,3400
50,1500
3900,2550
2800,3850
800,1650
3450,2650
50,3000
3200,50
1600,1400
400,1850
50,2050
800,450
800,2600
3950,2950
50,2500
450,3950
900,50
50,50
3950,1550
3400,750
2000,2650
1900,3950
2350,3250
2000,3450
3250,3100
1400,50
3900,2050
2350,3850
50,850
Wind Farm 30	 AEP = 529.7095916748046
1400,50
2800,3850
50,3500
1900,3950
1700,400
800,1650
3950,50
2400,2150
50,1500
3900,3950
3200,50
900,50
3000,1200
3950,850
3950,3400
2350,3850
2000,3450
3950,1550
450,50
2800,250
2550,600
1600,1400
3900,2550
2100,1400
1450,2150
2000,2650
800,450
1400,3950
2950,2050
3250,3100
2350,3250
400,1850
50,3950
50,2500
3450,2650
50,2050
50,3000
50,850
3400,750
3900,450
1350,3050
100,450
950,3950
50,50
450,3950
2200,50
3950,2950
3900,2050
800,2600
3300,3950
Wind Farm 31	 AEP = 529.7095916748046
2550,600
3450,2650
3000,1200
3900,450
50,2050
400,1850
2950,2050
3900,2550
50,3000
50,3500
2000,3450
50,1500
2000,2650
1600,1400
450,50
50,850
450,3950
3200,50
50,2500
3950,850
900,50
2100,1400
1400,3950
3950,3400
800,1650
50,3950
2200,50
1350,3050
800,450
1700,400
2400,2150
100,450
800,2600
3950,2950
2800,3850
3950,50
1450,2150
50,50
3950,1550
950,3950
3400,750
2800,250
1900,3950
2350,3250
3250,3100
3900,3950
1400,50
3900,2050
2350,3850
3300,3950
Wind Farm 32	 AEP = 529.7095916748046
2950,2050
2800,250
50,1500
50,3950
1400,50
800,1650
400,1850
450,3950
2350,3850
3950,850
1350,3050
3900,450
50,2500
2800,3850
800,2600
50,3000
3950,2950
1900,3950
2100,1400
900,50
100,450
1450,2150
1600,1400
3450,2650
2350,3250
3900,2050
450,50
2000,2650
3900,3950
3250,3100
2550,600
2400,2150
800,450
3900,2550
3950,50
50,50
2200,50
3400,750
3950,1550
3000,1200
950,3950
50,2050
2000,3450
1400,3950
3950,3400
50,3500
1700,400
3200,50
3300,3950
50,850
Wind Farm 33	 AEP = 529.7095916748046
2000,2650
3400,750
800,450
50,3950
1600,1400
800,2600
3900,2550
50,850
3000,1200
3300,3950
2350,3850
3200,50
3950,2950
3900,2050
2200,50
3950,1550
450,50
2950,2050
3250,3100
50,2050
100,450
2000,3450
50,3500
1450,2150
50,2500
2800,250
950,3950
3900,450
1900,3950
3450,2650
2100,1400
400,1850
2350,3250
2550,600
50,50
800,1650
50,3000
1350,3050
1700,400
2400,2150
2800,3850
3950,850
3950,50
450,3950
3950,3400
900,50
3900,3950
1400,50
1400,3950
50,1500
Wind Farm 34	 AEP = 529.7095916748046
800,450
50,3000
2800,3850
2400,2150
3950,2950
2000,2650
2200,50
1400,3950
3900,2050
2100,1400
50,3950
3400,750
1350,3050
3450,2650
800,1650
100,450
2000,3450
50,50
1900,3950
3900,3950
2950,2050
3000,1200
950,3950
3900,2550
50,2050
2800,250
3900,450
3200,50
2350,3850
400,1850
2350,3250
50,2500
50,850
50,3500
2550,600
1600,1400
1700,400
800,2600
3950,850
3950,50
450,50
450,3950
3950,3400
1450,2150
900,50
3950,1550
3250,3100
1400,50
3300,3950
50,1500
Wind Farm 35	 AEP = 529.7095916748046
50,50
3900,2550
2400,2150
50,2500
100,450
50,2050
3000,1200
50,3950
1700,400
2950,2050
2200,50
400,1850
3450,2650
3900,450
50,3500
3950,3400
1450,2150
1400,50
3900,2050
2800,3850
2550,600
950,3950
2000,3450
450,3950
450,50
2800,250
800,450
3400,750
3200,50
2350,3850
1900,3950
2100,1400
2350,3250
50,850
800,1650
50,3000
1600,1400
1350,3050
800,2600
3950,2950
3950,850
3950,50
900,50
3950,1550
2000,2650
3250,3100
3900,3950
1400,3950
3300,3950
50,1500
Wind Farm 36	 AEP = 529.7095916748046
3000,1200
1400,3950
2000,3450
3950,2950
2400,2150
1400,50
450,3950
3950,3400
50,1500
2950,2050
50,50
2350,3250
3300,3950
2800,250
3950,1550
900,50
2200,50
3950,50
3450,2650
2350,3850
800,450
2550,600
450,50
1450,2150
50,2500
50,3950
1600,1400
2100,1400
100,450
3400,750
3900,450
3900,2050
50,850
2800,3850
950,3950
3900,3950
2000,2650
3900,2550
50,3000
3950,850
50,2050
800,1650
3250,3100
400,1850
1350,3050
1900,3950
50,3500
1700,400
3200,50
800,2600
Wind Farm 37	 AEP = 529.7095916748046
2950,2050
800,1650
1400,50
3900,450
450,50
3400,750
50,2500
3000,1200
2100,1400
50,3500
2000,2650
400,1850
1350,3050
2350,3250
3300,3950
3900,3950
3450,2650
50,1500
50,850
2550,600
3950,850
100,450
2800,3850
3950,3400
3900,2550
50,3950
950,3950
2400,2150
2200,50
3950,50
1450,2150
2800,250
1400,3950
1700,400
50,3000
3200,50
1600,1400
50,2050
800,450
800,2600
3950,2950
450,3950
900,50
50,50
3950,1550
1900,3950
2000,3450
3250,3100
3900,2050
2350,3850
Wind Farm 38	 AEP = 529.7095916748046
2100,1400
400,1850
800,2600
2950,2050
100,450
1450,2150
450,50
50,3500
800,1650
2200,50
450,3950
3950,850
3950,3400
3900,2550
2800,3850
2350,3850
50,3950
3900,450
3250,3100
3450,2650
1600,1400
3950,50
1700,400
2800,250
3950,2950
900,50
50,50
50,1500
50,2500
3400,750
3950,1550
2350,3250
2000,2650
3200,50
1900,3950
2000,3450
2550,600
1350,3050
3300,3950
1400,50
1400,3950
50,3000
800,450
50,850
3000,1200
3900,3950
50,2050
3900,2050
950,3950
2400,2150
Wind Farm 39	 AEP = 529.7095916748046
2800,250
3950,850
950,3950
2100,1400
2350,3250
3950,2950
450,50
50,3950
1900,3950
50,3500
1700,400
3900,450
800,1650
2350,3850
50,1500
50,3000
3300,3950
3000,1200
2000,3450
450,3950
3900,3950
3950,50
3200,50
100,450
50,2500
1400,50
50,50
3450,2650
3950,1550
3250,3100
2400,2150
1450,2150
2550,600
800,2600
1400,3950
2200,50
3900,2050
1600,1400
1350,3050
3400,750
900,50
400,1850
800,450
3950,3400
2950,2050
2000,2650
50,2050
3900,2550
2800,3850
50,850
Wind Farm 40	 AEP = 529.7095916748046
1450,2150
1600,1400
50,1500
3250,3100
50,3500
3950,2950
3200,50
3950,50
3950,1550
450,3950
1350,3050
3400,750
2000,3450
2400,2150
100,450
800,450
900,50
1900,3950
2200,50
1400,3950
50,850
50,2500
50,50
50,2050
3000,1200
1400,50
3900,3950
3950,3400
2950,2050
400,1850
2800,3850
1700,400
50,3000
950,3950
2550,600
3950,850
3900,450
3450,2650
3900,2050
800,1650
450,50
2000,2650
2800,250
3900,2550
50,3950
2350,3250
2100,1400
800,2600
2350,3850
3300,3950
Wind Farm 41	 AEP = 529.7095916748046
3950,1550
3950,50
800,2600
800,1650
3250,3100
1400,3950
3000,1200
900,50
50,850
3450,2650
3900,450
1450,2150
2800,250
1700,400
2800,3850
2350,3250
3950,3400
50,50
2350,3850
3900,2050
800,450
2550,600
50,2050
50,1500
450,50
1900,3950
400,1850
2200,50
2000,3450
50,3500
3900,2550
3950,850
950,3950
2000,2650
3900,3950
100,450
1400,50
1350,3050
450,3950
2400,2150
2950,2050
3400,750
1600,1400
50,2500
2100,1400
50,3000
3950,2950
50,3950
3200,50
3300,3950
Wind Farm 42	 AEP = 529.7095916748046
2400,2150
1400,50
50,3000
50,850
3450,2650
50,2500
2550,600
2100,1400
3950,50
800,450
900,50
2950,2050
3900,3950
2000,2650
100,450
50,3500
3900,2550
3250,3100
400,1850
1400,3950
3900,2050
950,3950
1350,3050
3000,1200
450,3950
50,50
50,2050
50,3950
1700,400
2200,50
3900,450
3950,3400
1450,2150
2800,3850
2000,3450
450,50
2800,250
3400,750
3200,50
2350,3850
1900,3950
2350,3250
800,1650
1600,1400
800,2600
3950,2950
3950,850
3950,1550
3300,3950
50,1500
Wind Farm 43	 AEP = 529.7095916748046
1350,3050
50,1500
50,3000
400,1850
3400,750
1600,1400
1450,2150
3900,2550
1400,50
3950,1550
800,450
3950,850
3200,50
1700,400
800,1650
800,2600
3300,3950
2000,3450
2800,250
3450,2650
3900,3950
2400,2150
450,50
3250,3100
50,2500
50,3950
950,3950
2100,1400
3900,450
3000,1200
2200,50
3950,50
2550,600
2950,2050
100,450
50,3500
1400,3950
3950,3400
2800,3850
50,2050
3950,2950
450,3950
900,50
50,50
2000,2650
1900,3950
2350,3250
3900,2050
2350,3850
50,850
Wind Farm 44	 AEP = 529.7095916748046
1900,3950
50,2050
1700,400
3900,2550
3950,3400
50,2500
1400,50
3900,2050
3000,1200
50,850
1600,1400
3200,50
900,50
450,3950
2350,3850
2550,600
2000,3450
3450,2650
3950,2950
2000,2650
50,3000
2950,2050
2200,50
1450,2150
3950,850
3950,50
3300,3950
400,1850
800,450
3950,1550
800,1650
50,3950
3900,450
2800,3850
50,50
3400,750
50,3500
2350,3250
1350,3050
2100,1400
3250,3100
3900,3950
100,450
1400,3950
450,50
950,3950
800,2600
2800,250
2400,2150
50,1500
Wind Farm 45	 AEP = 529.7095916748046
2100,1400
50,3950
800,1650
3950,2950
3900,3950
3900,450
50,850
3950,1550
450,50
3450,2650
1350,3050
2550,600
3900,2550
3200,50
100,450
400,1850
50,50
1450,2150
1400,50
3900,2050
3250,3100
950,3950
1600,1400
1400,3950
450,3950
3000,1200
3950,3400
900,50
800,2600
1700,400
2400,2150
50,3000
2000,2650
3950,850
2000,3450
800,450
2950,2050
2350,3250
50,3500
50,2500
2800,3850
2800,250
1900,3950
50,2050
3400,750
3950,50
2200,50
2350,3850
3300,3950
50,1500
Wind Farm 46	 AEP = 529.7095916748046
3950,2950
3900,450
3950,50
1350,3050
2000,3450
3450,2650
2000,2650
3950,1550
2100,1400
50,50
3000,1200
950,3950
50,2050
1450,2150
3900,2550
800,450
50,2500
2200,50
3300,3950
3900,3950
450,50
1400,50
2400,2150
2800,250
2350,3250
3400,750
900,50
2350,3850
2550,600
50,3000
50,3950
3900,2050
3200,50
2800,3850
1400,3950
3950,850
1900,3950
50,850
3950,3400
3250,3100
2950,2050
100,450
400,1850
50,1500
1700,400
800,1650
50,3500
1600,1400
800,2600
450,3950
Wind Farm 47	 AEP = 529.7095916748046
3950,1550
2400,2150
400,1850
50,3000
800,1650
3950,850
2000,2650
2000,3450
1600,1400
2200,50
1350,3050
3300,3950
3400,750
2100,1400
450,3950
50,2500
50,850
3900,3950
50,50
2800,3850
2950,2050
100,450
3250,3100
3950,3400
3900,2050
1400,3950
1700,400
450,50
50,1500
950,3950
3450,2650
2350,3850
3200,50
50,3500
1450,2150
3900,2550
3900,450
800,2600
2800,250
3950,2950
50,3950
50,2050
3000,1200
800,450
3950,50
1900,3950
2350,3250
900,50
1400,50
2550,600
Wind Farm 48	 AEP = 529.7095916748046
3950,50
2800,250
2000,2650
800,450
450,50
2200,50
2000,3450
950,3950
50,1500
3900,2050
3450,2650
1900,3950
400,1850
450,3950
50,3500
3950,1550
2350,3250
1450,2150
1600,1400
3900,3950
3200,50
50,50
2400,2150
2350,3850
900,50
3900,2550
50,2500
100,450
50,2050
3000,1200
50,3950
1700,400
2950,2050
3900,450
3950,3400
1400,50
2800,3850
2550,600
3400,750
2100,1400
50,850
800,1650
50,3000
1350,3050
800,2600
3950,2950
3950,850
3250,3100
1400,3950
3300,3950
Wind Farm 49	 AEP = 529.7095916748046
3300,3950
50,3000
1900,3950
400,1850
450,3950
2400,2150
